,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,def_pay
3156,70000.0,2,2,1,28,1,1
3162,280000.0,2,1,2,38,1,1
3166,120000.0,2,1,2,31,1,1
3170,20000.0,2,1,2,23,1,1
3171,90000.0,1,2,1,35,0,1
3178,10000.0,1,1,2,24,2,1
3185,30000.0,1,1,2,28,-1,1
3187,360000.0,1,1,1,52,1,1
3191,70000.0,2,2,2,23,1,1
3194,20000.0,2,1,2,38,-1,1
3199,180000.0,1,2,2,34,1,1
3200,60000.0,2,2,1,26,0,1
3201,20000.0,1,1,1,30,1,1
3205,200000.0,1,1,2,34,1,1
3216,20000.0,2,1,2,25,2,1
3223,30000.0,2,2,2,28,-1,1
3230,220000.0,2,2,1,48,0,1
3235,400000.0,2,3,1,50,2,1
3241,200000.0,1,3,1,40,2,1
3242,240000.0,2,2,1,56,2,1
3243,30000.0,2,1,2,22,-1,1
3247,120000.0,2,2,2,28,2,1
3253,50000.0,1,3,1,47,1,1
3256,80000.0,2,2,2,24,2,1
3257,360000.0,1,2,1,65,1,1
3264,20000.0,1,2,1,62,2,1
3265,400000.0,2,2,2,39,1,1
3270,320000.0,2,2,2,29,1,1
3275,20000.0,1,3,2,59,1,1
3277,130000.0,2,1,2,33,1,1
3287,30000.0,2,1,1,30,2,1
3290,80000.0,2,2,2,24,-1,1
3291,120000.0,1,1,2,31,2,1
3295,80000.0,2,2,1,37,2,1
3298,230000.0,2,2,2,26,-1,1
3299,370000.0,1,2,2,39,2,1
3302,20000.0,1,2,2,23,1,1
3304,220000.0,2,2,2,29,0,1
3310,110000.0,2,1,1,31,2,1
3318,200000.0,1,2,1,36,2,1
3325,140000.0,2,1,2,28,0,1
3327,500000.0,2,1,2,31,-2,1
3332,500000.0,1,1,1,59,-2,1
3335,30000.0,2,3,1,41,0,1
3336,80000.0,1,1,2,31,1,1
3339,550000.0,1,1,1,49,-1,1
3343,300000.0,2,2,1,27,0,1
3344,30000.0,2,3,1,29,2,1
3345,50000.0,2,2,2,25,1,1
3346,250000.0,2,2,1,33,2,1
3350,30000.0,1,2,1,44,1,1
3357,50000.0,2,3,1,27,0,1
3358,130000.0,2,2,1,28,0,1
3363,420000.0,1,2,1,37,0,1
3364,140000.0,1,2,1,28,-1,1
3365,500000.0,2,1,1,37,1,1
3367,90000.0,2,2,1,48,-1,1
3370,30000.0,1,2,2,36,0,1
3383,110000.0,2,2,1,36,1,1
3384,200000.0,2,2,1,37,-1,1
3390,20000.0,1,2,2,44,1,1
3397,40000.0,2,2,1,45,1,1
3399,50000.0,1,3,2,22,0,1
3402,710000.0,2,2,1,40,-2,1
3410,10000.0,1,2,2,26,0,1
3413,150000.0,1,1,2,33,1,1
3423,60000.0,2,3,1,43,0,1
3430,240000.0,2,2,1,40,-1,1
3434,190000.0,1,1,1,55,-1,1
3442,300000.0,2,2,1,37,1,1
3446,200000.0,2,2,2,33,0,1
3447,150000.0,2,1,2,26,-1,1
3450,150000.0,1,2,2,36,-1,1
3457,280000.0,1,2,1,46,1,1
3459,230000.0,1,2,2,30,0,1
3470,140000.0,1,1,2,32,1,1
3471,40000.0,1,1,1,28,-1,1
3476,50000.0,1,2,2,40,0,1
3481,40000.0,2,1,2,23,2,1
3483,50000.0,1,1,1,29,0,1
3485,50000.0,2,3,1,42,2,1
3490,80000.0,1,1,1,45,-1,1
3499,260000.0,2,2,1,34,-2,1
3500,30000.0,2,3,1,56,2,1
3503,50000.0,2,1,2,26,-1,1
3509,50000.0,2,2,2,27,2,1
3512,60000.0,2,1,2,28,2,1
3533,130000.0,1,2,2,26,-1,1
3535,90000.0,1,1,1,35,0,1
3537,220000.0,2,2,1,28,5,1
3538,260000.0,2,1,1,39,-2,1
3539,30000.0,1,3,1,45,2,1
3540,100000.0,2,2,1,40,1,1
3544,30000.0,2,1,2,25,1,1
3548,20000.0,2,2,1,37,1,1
3550,100000.0,1,2,1,31,3,1
3560,80000.0,1,3,1,57,2,1
3561,90000.0,1,2,2,33,2,1
3562,80000.0,2,2,1,42,0,1
3563,90000.0,2,2,2,24,2,1
3565,140000.0,1,1,2,27,-1,1
3568,70000.0,1,1,2,27,-1,1
3573,10000.0,1,1,2,24,0,1
3577,50000.0,1,3,2,42,-1,1
3580,300000.0,1,1,1,54,-1,1
3583,10000.0,1,3,1,51,2,1
3589,70000.0,2,2,2,26,3,1
3592,20000.0,2,3,3,51,2,1
3594,500000.0,2,2,1,42,0,1
3596,80000.0,1,2,2,27,2,1
3601,360000.0,2,2,2,28,1,1
3605,30000.0,2,2,2,31,1,1
3613,20000.0,1,3,2,38,0,1
3618,210000.0,1,3,1,41,-1,1
3619,350000.0,2,1,1,33,-2,1
3623,210000.0,1,1,2,36,0,1
3625,330000.0,1,2,1,50,1,1
3633,420000.0,2,3,2,25,1,1
3637,20000.0,1,2,1,34,0,1
3643,220000.0,2,2,1,34,-1,1
3663,30000.0,2,2,2,24,2,1
3672,100000.0,2,1,2,26,-1,1
3673,20000.0,1,3,1,47,2,1
3681,430000.0,2,2,1,30,2,1
3687,50000.0,2,2,2,23,0,1
3692,360000.0,1,2,2,33,1,1
3694,80000.0,1,2,2,27,2,1
3698,360000.0,1,2,2,28,1,1
3704,20000.0,2,1,3,22,0,1
3709,50000.0,2,2,2,29,0,1
3720,80000.0,2,2,1,46,1,1
3723,50000.0,2,3,2,23,2,1
3728,110000.0,2,2,2,28,1,1
3738,360000.0,2,3,1,29,1,1
3742,280000.0,2,1,1,34,-1,1
3750,290000.0,2,2,1,37,-1,1
3757,180000.0,2,1,2,27,1,1
3758,80000.0,1,3,1,27,0,1
3766,100000.0,2,2,1,40,2,1
3776,250000.0,2,2,1,26,1,1
3782,120000.0,2,1,2,28,-1,1
3785,80000.0,1,3,2,43,7,1
3790,250000.0,1,1,1,46,-1,1
3791,120000.0,1,1,2,28,-1,1
3804,30000.0,1,2,2,25,0,1
3811,130000.0,1,2,2,28,2,1
3815,10000.0,1,2,2,24,-1,1
3816,50000.0,1,2,2,32,0,1
3819,30000.0,2,2,2,24,1,1
3822,80000.0,2,3,2,27,1,1
3824,240000.0,2,1,1,34,-1,1
3832,120000.0,2,3,1,48,-1,1
3834,50000.0,2,3,1,25,2,1
3836,240000.0,2,2,2,27,-2,1
3839,50000.0,1,3,2,28,2,1
3850,50000.0,1,1,1,50,1,1
3851,20000.0,2,3,2,38,1,1
3852,50000.0,1,3,1,48,-1,1
3859,20000.0,2,1,1,32,2,1
3861,170000.0,2,2,1,39,0,1
3863,30000.0,1,2,2,39,1,1
3866,60000.0,2,3,1,39,2,1
3868,80000.0,2,2,1,43,-2,1
3870,30000.0,1,2,1,33,1,1
3871,50000.0,1,2,2,25,2,1
3873,50000.0,1,3,1,52,1,1
3878,20000.0,1,2,1,26,2,1
3884,20000.0,1,2,2,24,-1,1
3898,70000.0,2,2,2,25,0,1
3901,50000.0,2,2,2,27,1,1
3907,30000.0,2,1,2,29,1,1
3909,220000.0,1,2,2,30,-1,1
3910,50000.0,2,2,1,32,-1,1
3916,50000.0,1,3,2,26,2,1
3917,260000.0,1,1,1,37,0,1
3918,180000.0,2,3,1,43,-1,1
3920,230000.0,2,1,2,35,-1,1
3927,240000.0,2,3,2,40,0,1
3931,120000.0,2,1,2,34,0,1
3941,410000.0,2,1,2,34,1,1
3945,500000.0,2,1,2,35,-2,1
3958,50000.0,2,1,2,42,0,1
3962,340000.0,2,2,1,57,1,1
3963,90000.0,2,2,2,23,2,1
3971,290000.0,1,3,1,47,2,1
3980,180000.0,2,3,2,26,0,1
3985,30000.0,2,2,2,22,0,1
3989,100000.0,1,4,1,52,0,1
3990,240000.0,1,1,1,47,1,1
3992,20000.0,1,2,2,22,3,1
3993,110000.0,2,2,2,23,0,1
3996,50000.0,2,2,2,43,0,1
3998,20000.0,2,1,2,23,2,1
3999,170000.0,1,2,2,39,-1,1
4001,160000.0,2,1,1,29,-1,1
4002,200000.0,1,1,1,35,0,1
4006,10000.0,1,3,2,46,2,1
4013,20000.0,2,2,2,22,4,1
4015,100000.0,1,2,2,33,5,1
4018,360000.0,2,2,1,39,1,1
4019,30000.0,2,2,1,27,2,1
4029,250000.0,2,1,1,40,-1,1
4036,150000.0,2,3,1,60,1,1
4043,160000.0,2,2,1,34,-1,1
4047,220000.0,2,1,1,60,2,1
4048,150000.0,1,2,1,39,0,1
4053,50000.0,2,2,1,32,0,1
4063,240000.0,1,1,2,29,1,1
4064,50000.0,2,3,2,31,2,1
4067,50000.0,1,3,2,24,-1,1
4068,50000.0,1,2,1,43,-2,1
4075,60000.0,2,2,1,34,0,1
4077,50000.0,1,2,2,29,3,1
4089,200000.0,2,1,1,37,1,1
4091,190000.0,1,2,1,23,0,1
4093,100000.0,1,2,2,31,1,1
4098,60000.0,2,2,1,49,2,1
4100,120000.0,1,1,2,32,-1,1
4102,240000.0,2,1,2,36,-1,1
4104,210000.0,1,2,2,25,2,1
4107,290000.0,1,1,1,63,0,1
4116,70000.0,2,3,2,26,0,1
4124,60000.0,2,2,2,43,1,1
4127,50000.0,1,3,1,32,0,1
4130,50000.0,1,2,1,51,0,1
4133,200000.0,2,2,1,39,0,1
4135,30000.0,2,1,2,25,3,1
4143,30000.0,2,2,2,24,2,1
4144,200000.0,2,1,2,42,-1,1
4145,50000.0,2,2,1,46,1,1
4147,20000.0,1,3,1,26,3,1
4161,200000.0,2,2,1,44,1,1
4162,200000.0,1,2,1,39,-1,1
4165,50000.0,1,2,1,51,0,1
4168,90000.0,1,2,2,33,0,1
4169,60000.0,1,2,3,46,0,1
4174,140000.0,2,1,2,34,0,1
4175,290000.0,2,1,1,46,0,1
4183,480000.0,2,2,1,45,-1,1
4187,50000.0,1,2,1,32,0,1
4188,310000.0,2,2,1,43,1,1
4191,50000.0,1,2,2,52,0,1
4192,50000.0,2,2,2,51,2,1
4196,100000.0,2,2,2,26,1,1
4217,50000.0,1,2,2,33,1,1
4221,150000.0,2,1,1,36,-1,1
4224,100000.0,1,1,1,42,-1,1
4226,320000.0,1,1,1,43,-1,1
4229,30000.0,2,2,1,49,0,1
4235,150000.0,1,2,1,32,0,1
4239,360000.0,1,3,1,44,-1,1
4259,50000.0,1,2,2,37,1,1
4262,50000.0,2,2,2,32,1,1
4263,30000.0,2,3,3,52,1,1
4269,30000.0,1,2,1,39,0,1
4273,200000.0,1,1,1,49,-1,1
4275,270000.0,1,2,1,34,2,1
4277,360000.0,2,1,2,29,-1,1
4283,80000.0,2,2,2,31,-1,1
4284,80000.0,2,3,1,44,0,1
4285,20000.0,1,2,1,31,1,1
4294,50000.0,1,2,2,23,1,1
4300,20000.0,1,3,1,51,-1,1
4301,150000.0,2,2,1,37,1,1
4320,420000.0,2,1,2,34,-1,1
4336,330000.0,2,2,1,39,8,1
4350,170000.0,2,1,2,34,-1,1
4351,60000.0,2,2,1,25,0,1
4353,20000.0,1,2,2,23,1,1
4358,50000.0,2,1,2,25,1,1
4366,90000.0,1,2,1,36,4,1
4368,20000.0,1,1,1,24,-1,1
4372,400000.0,2,1,1,28,0,1
4374,50000.0,2,3,2,54,4,1
4375,60000.0,1,3,1,31,1,1
4377,100000.0,1,1,1,52,1,1
4378,180000.0,2,2,1,34,2,1
4382,40000.0,2,2,1,51,0,1
4387,90000.0,1,2,1,35,8,1
4390,10000.0,2,2,2,21,0,1
4404,100000.0,2,2,2,25,1,1
4425,380000.0,1,1,1,41,-1,1
4442,360000.0,2,1,1,27,1,1
4448,30000.0,1,3,2,25,-2,1
4451,30000.0,2,1,2,25,0,1
4454,30000.0,2,1,2,22,0,1
4456,200000.0,2,1,2,25,1,1
4461,130000.0,1,1,2,46,0,1
4472,130000.0,1,3,3,52,0,1
4492,50000.0,1,2,2,26,2,1
4494,10000.0,1,3,3,42,1,1
4497,210000.0,1,1,1,38,1,1
4500,160000.0,2,2,2,24,0,1
4501,180000.0,1,2,1,36,0,1
4502,70000.0,2,2,1,27,1,1
4507,30000.0,1,3,2,42,5,1
4514,50000.0,2,2,1,40,0,1
4517,50000.0,1,1,2,38,-1,1
4526,270000.0,1,1,1,37,0,1
4527,60000.0,2,2,2,27,1,1
4530,140000.0,2,1,2,31,-2,1
4535,230000.0,1,2,2,37,1,1
4546,220000.0,2,1,1,24,2,1
4550,30000.0,1,3,1,64,2,1
4554,160000.0,1,1,2,48,-1,1
4555,70000.0,1,3,1,45,2,1
4558,40000.0,1,2,2,27,0,1
4560,50000.0,1,3,2,27,0,1
4565,100000.0,1,1,1,60,0,1
4569,30000.0,2,2,1,43,2,1
4572,10000.0,2,2,1,55,3,1
4574,200000.0,2,2,2,26,-1,1
4578,40000.0,2,2,2,23,-1,1
4579,200000.0,1,3,1,50,1,1
4581,210000.0,1,1,1,43,-1,1
4583,110000.0,1,2,1,54,2,1
4588,50000.0,1,2,1,43,2,1
4590,200000.0,1,1,1,45,1,1
4592,100000.0,1,2,1,46,2,1
4594,30000.0,1,1,1,32,0,1
4596,60000.0,1,1,2,30,-1,1
4598,10000.0,2,2,1,46,1,1
4606,50000.0,2,2,1,31,0,1
4614,180000.0,1,3,1,27,0,1
4615,30000.0,1,3,2,23,2,1
4628,250000.0,2,1,2,48,1,1
4630,100000.0,1,2,1,35,1,1
4636,90000.0,2,3,1,25,-1,1
4648,230000.0,2,1,2,44,1,1
4651,330000.0,2,1,2,44,0,1
4659,100000.0,2,2,1,50,2,1
4669,50000.0,1,2,1,57,0,1
4670,500000.0,1,1,1,43,0,1
4673,50000.0,1,2,2,27,2,1
4674,400000.0,2,1,1,44,4,1
4679,110000.0,1,3,2,37,2,1
4688,20000.0,2,2,2,30,2,1
4690,160000.0,2,3,2,37,2,1
4693,70000.0,2,3,1,33,0,1
4697,130000.0,1,2,2,28,2,1
4702,200000.0,2,3,1,41,1,1
4703,520000.0,1,3,1,41,2,1
4704,30000.0,1,2,2,46,0,1
4707,50000.0,2,2,2,36,2,1
4718,80000.0,1,2,2,30,0,1
4722,30000.0,1,3,2,46,3,1
4726,50000.0,2,5,2,42,0,1
4727,60000.0,2,3,2,45,-1,1
4728,50000.0,2,1,2,26,0,1
4738,100000.0,1,1,2,33,2,1
4742,90000.0,2,2,2,24,1,1
4750,50000.0,2,2,1,45,0,1
4752,20000.0,1,3,1,56,1,1
4757,210000.0,2,2,1,37,-1,1
4762,30000.0,2,2,1,22,2,1
4767,500000.0,1,1,1,50,1,1
4769,100000.0,2,1,2,29,3,1
4774,80000.0,2,2,1,42,2,1
4777,20000.0,1,1,2,23,1,1
4784,50000.0,1,2,2,40,0,1
4786,100000.0,2,2,2,56,0,1
4790,150000.0,2,2,2,24,2,1
4791,20000.0,1,2,1,38,0,1
4801,190000.0,1,2,1,35,6,1
4803,50000.0,2,2,2,29,2,1
4811,50000.0,1,2,2,43,0,1
4812,50000.0,2,3,1,27,-1,1
4831,280000.0,1,1,1,42,0,1
4838,50000.0,2,2,2,22,2,1
4840,50000.0,1,3,1,37,3,1
4845,170000.0,1,2,2,34,-1,1
4851,150000.0,2,1,1,37,1,1
4852,60000.0,2,3,2,23,1,1
4853,200000.0,1,3,1,33,0,1
4855,50000.0,2,1,2,35,0,1
4857,50000.0,2,3,1,32,1,1
4860,210000.0,1,2,1,41,2,1
4862,80000.0,2,2,1,32,3,1
4863,290000.0,2,1,1,37,-1,1
4866,130000.0,2,2,2,29,2,1
4868,200000.0,1,2,1,40,-1,1
4870,260000.0,2,1,2,29,-1,1
4879,80000.0,2,1,2,37,-1,1
4882,50000.0,1,2,2,29,2,1
4883,150000.0,2,1,2,32,2,1
4884,70000.0,1,2,2,30,0,1
4893,160000.0,2,2,2,28,3,1
4898,360000.0,2,1,2,29,0,1
4900,320000.0,2,1,2,28,1,1
4902,180000.0,2,2,1,27,2,1
4909,30000.0,1,2,2,30,2,1
4917,160000.0,2,2,1,35,2,1
4924,370000.0,1,2,1,38,2,1
4927,210000.0,2,2,2,53,-1,1
4931,30000.0,2,2,1,29,1,1
4945,20000.0,2,1,2,24,-1,1
4946,150000.0,1,2,1,37,0,1
4952,360000.0,2,3,2,36,-1,1
4955,180000.0,1,1,1,46,0,1
4956,280000.0,1,1,2,33,-1,1
4957,60000.0,1,1,2,27,0,1
4958,150000.0,1,1,1,56,2,1
4967,50000.0,2,2,2,22,0,1
4981,240000.0,1,3,1,43,-1,1
4983,200000.0,2,1,2,30,0,1
4985,150000.0,2,1,2,26,2,1
4988,130000.0,2,2,1,32,1,1
4992,80000.0,1,2,1,36,2,1
4997,200000.0,2,2,1,45,0,1
5001,500000.0,1,1,1,45,-1,1
5011,280000.0,2,1,1,49,-2,1
5030,500000.0,1,1,1,40,-1,1
5031,170000.0,1,2,1,49,2,1
5034,50000.0,2,1,2,23,0,1
5038,20000.0,1,1,2,28,0,1
5039,230000.0,2,3,2,42,1,1
5040,130000.0,2,1,2,29,-1,1
5041,310000.0,1,1,2,28,0,1
5048,80000.0,1,2,2,30,2,1
5056,120000.0,2,2,1,34,2,1
5060,50000.0,1,2,1,52,2,1
5064,20000.0,1,2,1,53,0,1
5067,50000.0,2,3,1,40,0,1
5068,120000.0,1,2,1,44,-1,1
5071,120000.0,2,2,2,27,1,1
5075,50000.0,2,1,2,27,1,1
5077,320000.0,2,2,1,29,-1,1
5078,50000.0,2,2,3,48,2,1
5080,30000.0,1,3,2,59,1,1
5084,140000.0,1,3,1,45,2,1
5085,50000.0,1,2,1,43,0,1
5093,210000.0,2,2,1,43,1,1
5096,50000.0,2,3,1,45,2,1
5099,50000.0,1,1,2,29,2,1
5101,140000.0,2,2,1,35,-1,1
5107,180000.0,2,2,2,29,0,1
5111,180000.0,2,1,1,30,1,1
5113,30000.0,2,3,2,36,2,1
5117,500000.0,1,1,2,38,-2,1
5121,200000.0,1,1,1,37,-1,1
5123,180000.0,2,1,1,47,1,1
5125,210000.0,2,2,2,34,1,1
5135,180000.0,2,1,2,32,2,1
5136,50000.0,1,2,1,28,2,1
5144,50000.0,1,1,2,23,-1,1
5146,330000.0,2,2,2,30,-1,1
5147,50000.0,2,2,2,25,1,1
5148,110000.0,1,3,2,33,1,1
5149,30000.0,1,3,2,29,1,1
5150,20000.0,1,2,1,36,1,1
5151,20000.0,1,1,2,43,0,1
5157,130000.0,1,1,2,29,0,1
5161,20000.0,1,1,2,22,0,1
5163,110000.0,2,2,1,26,2,1
5169,140000.0,2,2,2,26,0,1
5171,70000.0,1,3,1,46,2,1
5177,190000.0,1,1,1,50,2,1
5179,200000.0,1,2,2,27,0,1
5180,340000.0,2,1,2,47,0,1
5184,100000.0,2,2,1,45,0,1
5191,50000.0,1,2,1,41,-1,1
5193,500000.0,2,1,1,36,2,1
5200,60000.0,2,1,2,34,0,1
5210,20000.0,1,1,2,25,1,1
5218,20000.0,2,2,1,33,2,1
5219,80000.0,2,2,1,47,0,1
5221,50000.0,2,2,1,24,0,1
5223,90000.0,2,2,2,48,2,1
5228,320000.0,2,3,2,53,-1,1
5235,20000.0,2,2,2,21,1,1
5236,190000.0,2,1,1,39,2,1
5242,20000.0,2,2,2,50,1,1
5248,30000.0,2,2,1,28,0,1
5254,70000.0,1,2,2,29,0,1
5260,40000.0,2,2,2,24,1,1
5273,60000.0,2,2,1,42,0,1
5274,20000.0,1,1,2,24,-1,1
5281,50000.0,1,2,2,51,0,1
5284,80000.0,1,2,1,36,2,1
5286,520000.0,2,1,2,33,0,1
5294,10000.0,1,2,2,27,0,1
5304,150000.0,2,1,1,38,-1,1
5316,50000.0,2,1,2,26,2,1
5317,80000.0,2,2,2,23,-1,1
5335,50000.0,2,1,1,38,0,1
5337,50000.0,2,2,1,31,0,1
5338,20000.0,1,3,2,25,2,1
5348,220000.0,1,1,2,28,2,1
5349,80000.0,2,1,2,23,1,1
5350,20000.0,1,3,2,24,0,1
5365,50000.0,1,3,3,55,0,1
5371,10000.0,1,3,1,40,1,1
5381,50000.0,1,1,2,24,-1,1
5383,20000.0,1,1,2,25,1,1
5386,50000.0,2,3,1,44,1,1
5387,50000.0,1,2,2,23,-1,1
5388,50000.0,1,3,2,24,0,1
5390,200000.0,1,1,2,37,2,1
5392,90000.0,1,2,2,28,2,1
5398,50000.0,2,1,2,27,1,1
5399,140000.0,2,1,2,25,-1,1
5404,130000.0,2,3,1,36,0,1
5419,30000.0,1,2,2,47,3,1
5422,80000.0,1,2,2,25,0,1
5425,240000.0,2,1,1,58,1,1
5426,50000.0,2,2,1,49,-1,1
5434,90000.0,1,3,1,45,2,1
5444,140000.0,1,2,1,47,3,1
5452,160000.0,2,2,1,36,-1,1
5455,70000.0,2,2,2,28,1,1
5457,100000.0,2,3,1,28,3,1
5458,180000.0,1,2,2,38,2,1
5466,80000.0,1,2,1,37,2,1
5471,20000.0,1,1,2,25,0,1
5472,20000.0,2,3,3,55,1,1
5474,290000.0,2,1,2,36,1,1
5485,30000.0,1,3,2,28,2,1
5487,30000.0,1,1,2,33,2,1
5501,290000.0,2,2,1,55,1,1
5512,200000.0,2,3,1,69,2,1
5515,20000.0,2,2,2,56,0,1
5533,290000.0,1,1,2,35,-2,1
5534,50000.0,1,2,2,29,0,1
5538,30000.0,2,3,2,48,-1,1
5557,100000.0,2,2,2,25,2,1
5558,150000.0,2,2,1,38,-2,1
5561,50000.0,1,2,1,33,0,1
5564,140000.0,2,3,1,60,0,1
5571,100000.0,2,2,1,30,2,1
5574,20000.0,2,2,2,25,0,1
5576,150000.0,1,2,2,26,-2,1
5579,30000.0,2,3,1,58,1,1
5587,230000.0,2,3,1,58,-2,1
5597,30000.0,2,2,1,52,0,1
5600,80000.0,2,2,1,23,2,1
5604,70000.0,1,2,2,29,0,1
5610,160000.0,2,2,2,27,2,1
5626,360000.0,1,2,1,51,1,1
5630,40000.0,2,2,2,25,0,1
5645,60000.0,2,2,1,53,-1,1
5647,50000.0,2,2,2,22,2,1
5652,360000.0,2,1,1,32,0,1
5658,50000.0,2,2,1,38,2,1
5665,250000.0,2,3,1,55,0,1
5668,120000.0,2,2,1,29,0,1
5669,50000.0,2,2,1,49,2,1
5674,100000.0,2,2,1,41,2,1
5681,30000.0,2,2,1,23,2,1
5682,30000.0,2,2,1,26,2,1
5690,80000.0,1,1,2,38,-1,1
5692,50000.0,2,1,2,25,-1,1
5694,210000.0,1,1,1,39,-2,1
5697,130000.0,2,1,2,25,1,1
5700,180000.0,2,1,1,30,-1,1
5704,360000.0,2,1,2,29,-1,1
5705,80000.0,1,1,2,28,-2,1
5710,40000.0,2,1,2,27,-1,1
5714,310000.0,2,1,2,27,1,1
5721,30000.0,2,3,2,27,2,1
5724,50000.0,2,1,2,25,2,1
5726,120000.0,2,2,3,37,2,1
5734,60000.0,1,2,1,40,0,1
5736,90000.0,2,2,1,35,2,1
5738,20000.0,1,3,2,23,1,1
5742,30000.0,2,3,2,59,2,1
5746,120000.0,1,3,1,38,2,1
5750,160000.0,2,2,2,37,2,1
5753,330000.0,2,2,2,30,-2,1
5754,220000.0,2,1,2,24,2,1
5756,260000.0,1,1,2,35,1,1
5758,10000.0,2,2,2,33,0,1
5770,180000.0,1,2,1,38,1,1
5785,60000.0,1,2,2,26,2,1
5786,240000.0,2,1,1,40,2,1
5800,120000.0,1,1,1,50,1,1
5807,90000.0,2,3,1,53,0,1
5812,190000.0,1,1,2,36,2,1
5815,30000.0,2,1,1,24,-1,1
5816,200000.0,1,1,1,67,1,1
5817,140000.0,2,1,2,25,3,1
5819,20000.0,2,2,2,24,2,1
5826,10000.0,2,2,2,22,0,1
5827,280000.0,2,1,2,38,-1,1
5831,140000.0,1,1,1,34,2,1
5835,270000.0,2,2,2,26,0,1
5837,10000.0,1,2,2,26,2,1
5846,90000.0,2,1,1,43,0,1
5852,200000.0,2,2,2,28,1,1
5853,50000.0,2,2,2,26,0,1
5864,10000.0,2,3,1,41,-1,1
5870,180000.0,2,1,1,30,0,1
5874,100000.0,1,3,1,35,2,1
5875,340000.0,2,2,2,33,0,1
5883,20000.0,2,2,1,23,2,1
5884,20000.0,2,1,2,25,2,1
5892,20000.0,1,3,2,26,2,1
5894,230000.0,2,1,2,34,-1,1
5900,80000.0,1,2,1,53,0,1
5905,150000.0,2,2,2,28,0,1
5912,230000.0,1,2,2,32,0,1
5917,200000.0,2,3,1,46,-1,1
5920,200000.0,2,1,2,30,-1,1
5924,340000.0,2,2,2,31,4,1
5927,320000.0,2,1,2,29,0,1
5930,50000.0,1,3,2,24,4,1
5946,70000.0,2,2,2,24,0,1
5949,80000.0,2,2,1,36,0,1
5953,120000.0,2,1,2,27,1,1
5970,20000.0,2,1,2,25,-1,1
5971,80000.0,1,2,1,28,0,1
5972,80000.0,1,1,2,26,0,1
5979,70000.0,2,1,2,24,1,1
5982,10000.0,1,2,2,36,0,1
5986,210000.0,2,2,1,33,-1,1
5987,360000.0,2,3,2,39,1,1
6002,90000.0,2,2,2,30,0,1
6006,120000.0,2,1,2,30,-1,1
6012,360000.0,2,3,1,47,-2,1
6014,50000.0,2,2,1,25,0,1
6015,60000.0,2,2,1,49,1,1
6017,20000.0,1,2,1,49,0,1
6019,200000.0,1,1,1,43,2,1
6025,440000.0,1,1,1,31,1,1
6029,180000.0,2,3,1,42,-1,1
6034,200000.0,2,2,1,36,-1,1
6035,280000.0,1,1,1,45,-1,1
6040,20000.0,2,2,2,23,2,1
6044,500000.0,1,1,1,55,2,1
6045,200000.0,2,2,1,27,1,1
6047,20000.0,2,2,1,26,1,1
6051,30000.0,1,2,1,58,-1,1
6053,230000.0,2,1,1,51,-1,1
6054,210000.0,2,1,1,36,1,1
6055,50000.0,2,1,2,49,2,1
6072,50000.0,2,2,1,30,-1,1
6073,250000.0,1,1,1,48,0,1
6076,120000.0,1,2,2,68,2,1
6078,150000.0,2,1,2,25,3,1
6083,80000.0,2,2,2,64,2,1
6084,10000.0,1,1,2,23,2,1
6085,140000.0,2,1,1,37,0,1
6087,200000.0,1,2,2,36,0,1
6088,90000.0,2,2,2,24,0,1
6094,80000.0,2,1,2,26,-1,1
6096,60000.0,2,3,1,40,1,1
6097,50000.0,1,2,1,38,0,1
6098,200000.0,2,3,1,35,0,1
6104,180000.0,1,2,1,47,-1,1
6107,140000.0,2,2,1,36,-1,1
6108,120000.0,1,1,1,35,1,1
6111,120000.0,2,2,1,36,2,1
6119,50000.0,2,2,2,24,2,1
6120,70000.0,2,2,1,27,2,1
6121,250000.0,2,2,1,29,2,1
6122,150000.0,2,1,1,39,1,1
6126,490000.0,1,1,1,29,-1,1
6127,180000.0,2,2,1,60,2,1
6129,20000.0,1,1,2,33,2,1
6132,360000.0,1,2,1,57,1,1
6134,280000.0,2,1,2,30,-1,1
6137,20000.0,2,2,2,22,-1,1
6138,50000.0,2,3,1,36,0,1
6150,300000.0,2,3,2,39,1,1
6153,460000.0,1,1,1,41,-1,1
6154,30000.0,2,1,2,34,1,1
6155,30000.0,2,1,2,24,-1,1
6156,20000.0,1,2,1,42,0,1
6160,370000.0,1,1,1,40,1,1
6163,360000.0,1,2,2,31,0,1
6166,30000.0,2,2,1,27,0,1
6169,360000.0,1,1,2,29,-2,1
6174,110000.0,2,1,1,32,2,1
6176,30000.0,1,3,2,28,2,1
6177,50000.0,1,2,2,35,0,1
6180,150000.0,2,1,1,29,-1,1
6181,100000.0,2,2,1,35,3,1
6182,70000.0,2,1,2,24,2,1
6183,430000.0,2,2,2,27,-2,1
6186,200000.0,1,1,2,33,-2,1
6191,30000.0,1,1,2,30,1,1
6201,260000.0,1,1,1,38,-1,1
6204,50000.0,1,1,1,56,-1,1
6221,140000.0,2,2,2,23,2,1
6228,240000.0,1,1,1,60,2,1
6229,260000.0,2,1,2,29,-1,1
6237,210000.0,1,2,1,30,0,1
6238,10000.0,1,2,2,27,0,1
6240,240000.0,2,1,1,37,2,1
6251,120000.0,2,2,1,43,-2,1
